property_id,date,month,occupancy_rate,effective_rent_psf,noi,energy_cost,maintenance_cost,water_usage,tenant_satisfaction_score,work_orders_count,work_orders_avg_days,collections_rate
CBRE_00145,2024-01-19,2024-01,0.8862415713068624,34.18622761591064,112197.99119454363,16631.99123409095,16534.387815836937,143928.36590363656,7.5,10,2.5,0.985
CBRE_00145,2024-02-18,2024-02,0.8618297231686199,33.85381267032027,115612.7370373233,16837.058333333334,13836.246082768504,144852.48750000002,8.6,9,5.1,0.967
CBRE_00145,2024-03-19,2024-03,0.9329549903258649,33.99070276017518,111607.90578782576,16631.99123409095,16099.7206206349,143928.36590363656,6.9,6,4.8,0.966
CBRE_00145,2024-04-18,2024-04,0.8757337690055185,33.8329856167437,111036.01686229998,16071.7375,17794.19985958477,141403.61875,7.5,12,6.0,0.985
CBRE_00145,2024-05-18,2024-05,0.8544426196475254,33.86611755119128,107409.82515937212,15306.416666666666,12745.647775233674,137954.75,8.8,6,9.3,0.946
CBRE_00145,2024-06-17,2024-06,0.8168412936938536,34.459596088185435,104512.7608119172,14541.095833333335,13026.103032894145,134505.88125,7.8,11,9.6,0.959
CBRE_00145,2024-07-17,2024-07,0.7964835434304214,34.44426455012332,104469.57068458702,13980.84209924238,15012.887429551223,131981.13409636344,8.3,3,6.7,0.974
CBRE_00145,2024-08-16,2024-08,0.7865184200720541,33.7957159209322,98375.10816841251,13775.775,13472.024433134009,131057.0125,6.7,9,5.0,0.95
CBRE_00145,2024-09-15,2024-09,0.8196632562755068,33.925801444218635,107848.07311613881,13980.84209924238,15734.649808766813,131981.13409636344,7.7,7,5.1,0.945
CBRE_00145,2024-10-15,2024-10,0.8291867165316125,34.76754538593319,103003.45633361644,14541.095833333333,13926.922329633095,134505.88125,7.6,6,4.6,0.943
CBRE_00145,2024-11-14,2024-11,0.8012576022247059,34.656543136799336,109854.96329480721,15306.416666666666,14599.353436203277,137954.75,6.9,8,6.6,0.983
CBRE_00145,2024-12-14,2024-12,0.8781374515588027,33.732540657623495,112025.6749034966,16071.7375,14833.164813591067,141403.61875,7.2,11,8.0,0.966
CBRE_00145,2025-01-13,2025-01,0.8652461704293324,34.150100094620214,111958.49452800171,16631.99123409095,13682.82184935106,143928.36590363656,7.1,2,9.1,0.965
CBRE_00145,2025-02-12,2025-02,0.896215903704085,33.98647574327708,106548.46666822009,16837.058333333334,15177.793510802558,144852.48750000002,7.0,8,4.7,0.978
CBRE_00145,2025-03-14,2025-03,0.8912697925126543,34.18876200749111,113343.40494456836,16631.99123409095,14666.003940273242,143928.36590363656,7.6,3,2.3,0.959
CBRE_00145,2025-04-13,2025-04,0.8284813096835617,34.56656686884428,112498.58306522298,16071.7375,12339.033606985216,141403.61875,7.1,7,9.8,0.958
CBRE_00145,2025-05-13,2025-05,0.8400985343696293,34.89480702109905,108486.9514828911,15306.416666666666,13068.57187554261,137954.75,6.6,11,5.7,0.943
CBRE_00145,2025-06-12,2025-06,0.8080601531529756,33.58320312866407,101368.93266488652,14541.095833333335,16557.606597408678,134505.88125,6.7,7,8.1,0.95
CBRE_00145,2025-07-12,2025-07,0.7799969293717595,34.743329237801724,105137.6862896325,13980.84209924238,17009.88418243135,131981.13409636344,7.0,6,9.5,0.984
CBRE_00145,2025-08-11,2025-08,0.8103855999776927,34.33790138354852,103316.21685180732,13775.775,11271.222109579987,131057.0125,8.9,7,5.1,0.968
CBRE_00145,2025-09-10,2025-09,0.7814068954249795,34.13555599037141,100811.28290163248,13980.842099242378,17079.910906936293,131981.13409636344,6.6,7,4.7,0.954
CBRE_00145,2025-10-10,2025-10,0.8347300951435208,34.74097245236112,103065.4364510467,14541.095833333331,13279.712651911625,134505.88125,8.8,3,3.4,0.966
CBRE_00146,2023-11-20,2023-11,0.99,17.103996191073445,9351.282964047683,6865.5,4029.127084804647,52155.416666666664,7.8,10,9.3,0.971
CBRE_00146,2023-12-20,2023-12,0.99,16.845352968015973,9207.532347413111,7208.775000000001,4742.273394536701,53459.30208333333,7.7,5,2.4,0.979
CBRE_00146,2024-01-19,2024-01,0.9868127543681268,16.642013679414276,9580.035196103368,7460.069740968206,5406.359734890277,54413.81245558144,8.1,3,6.3,0.968
CBRE_00146,2024-02-18,2024-02,0.99,16.789212971719056,10116.074752346814,7552.05,4517.089398599313,54763.1875,7.8,6,6.0,0.957
CBRE_00146,2024-03-19,2024-03,0.99,16.970377140348837,9222.650185274566,7460.069740968206,4509.459682241999,54413.81245558144,7.7,5,8.9,0.97
CBRE_00146,2024-04-18,2024-04,0.9844543395677733,16.658512870580427,9057.987547406037,7208.775000000001,5108.922081352681,53459.30208333333,8.5,6,8.6,0.974
CBRE_00146,2024-05-18,2024-05,0.9474864863580644,17.01798649379226,9563.335580851593,6865.5,5449.225029278848,52155.416666666664,9.0,12,2.4,0.951
CBRE_00146,2024-06-17,2024-06,0.9196038058798314,16.840904812163505,9263.15332771194,6522.225,4708.199471731508,50851.53125,7.8,9,8.5,0.957
CBRE_00146,2024-07-17,2024-07,0.8877243622999592,16.88299776365867,8613.75673962456,6270.930259031794,4588.604165922422,49897.020877751886,6.6,6,2.9,0.975
CBRE_00146,2024-08-16,2024-08,0.9076633735192746,16.94173562032442,8912.905314221145,6178.95,4584.541547327413,49547.64583333333,6.6,9,5.3,0.959
CBRE_00146,2024-09-15,2024-09,0.9140266149619315,16.96978142018751,8877.980157356173,6270.930259031794,4939.611496684604,49897.020877751886,8.7,8,9.4,0.987
CBRE_00146,2024-10-15,2024-10,0.8926698869237331,17.057025983670357,8674.287444547208,6522.224999999999,4603.064787731158,50851.53125,7.4,6,6.1,0.944
CBRE_00146,2024-11-14,2024-11,0.9566347572320331,16.993101416456554,8724.19780019993,6865.5,4256.935078237269,52155.416666666664,7.9,6,6.9,0.948
CBRE_00146,2024-12-14,2024-12,0.9314054060576094,17.12487194716503,9598.620622946615,7208.775000000001,4861.839202525394,53459.30208333333,6.6,16,3.8,0.989
CBRE_00146,2025-01-13,2025-01,0.99,17.193349016613805,9316.95234092267,7460.069740968206,4561.841213029977,54413.81245558144,7.8,10,3.9,0.987
CBRE_00146,2025-02-12,2025-02,0.9853252918896851,17.159689996070437,9908.962054099207,7552.05,3881.1729957526754,54763.1875,7.9,8,9.6,0.965
CBRE_00146,2025-03-14,2025-03,0.9670861136128861,17.167426105664443,9554.07604343394,7460.069740968206,4730.1903890100575,54413.81245558144,8.5,8,10.0,0.967
CBRE_00146,2025-04-13,2025-04,0.9321730525361335,17.297107890603094,10040.730423817355,7208.775000000001,5367.390795102472,53459.30208333333,6.7,7,7.8,0.962
CBRE_00146,2025-05-13,2025-05,0.9201748044445487,16.912027010029,9820.899685167078,6865.5,4407.620537954423,52155.416666666664,6.6,11,6.2,0.958
CBRE_00146,2025-06-12,2025-06,0.926899686091274,16.962389394443235,9349.221278602012,6522.225,4316.004982596243,50851.53125,8.1,6,6.3,0.976
CBRE_00146,2025-07-12,2025-07,0.914238191204931,16.929097931977434,8689.634035683359,6270.930259031794,4221.925816920945,49897.020877751886,8.6,5,5.6,0.973
CBRE_00146,2025-08-11,2025-08,0.9067818467509745,17.08002240281079,9013.178017838156,6178.95,4692.65672883199,49547.64583333333,7.9,4,2.8,0.979
CBRE_00146,2025-09-10,2025-09,0.8676076383001246,17.327298407334318,8991.517812301043,6270.930259031793,4843.706666870786,49897.020877751886,8.3,5,9.1,0.954
CBRE_00146,2025-10-10,2025-10,0.888365940343738,17.05597067970881,9699.684078656506,6522.2249999999985,3862.792346700482,50851.53125,7.1,7,8.2,0.943
CBRE_00147,2023-11-20,2023-11,0.8272932473930901,27.79007073980038,130180.20123864134,33998.5,14481.702269008265,102284.91666666667,7.7,4,5.2,0.989
CBRE_00147,2023-12-20,2023-12,0.8548114034529555,28.590246510651678,139175.68046242194,35698.425,15852.385058269156,104842.03958333333,8.4,7,3.9,0.981
CBRE_00147,2024-01-19,2024-01,0.8848016038086326,28.122383326494898,133729.88334925158,36942.856469056525,14740.325145176166,106713.98347953205,6.5,7,2.7,0.963
CBRE_00147,2024-02-18,2024-02,0.8719096363128533,28.357753805736554,143407.90982894006,37398.350000000006,13691.2282882903,107399.1625,8.7,5,6.9,0.948
CBRE_00147,2024-03-19,2024-03,0.9028386888686099,28.484946385484825,135747.82659495287,36942.856469056525,13795.883400105817,106713.98347953205,7.9,4,6.8,0.981
CBRE_00147,2024-04-18,2024-04,0.8813810707278753,28.644700923834456,125988.38302238363,35698.425,13525.961946042564,104842.03958333333,7.6,6,9.5,0.952
CBRE_00147,2024-05-18,2024-05,0.841655026156031,28.352172083120188,125188.37787749521,33998.5,14372.133708029127,102284.91666666667,8.6,1,8.2,0.967
CBRE_00147,2024-06-17,2024-06,0.8661460059692266,28.239647086017737,123114.32304507305,32298.575,12872.179997653408,99727.79375,7.9,8,3.4,0.942
CBRE_00147,2024-07-17,2024-07,0.8039738191435298,28.121178293405507,123254.87227979767,31054.14353094348,12754.869726155777,97855.8498538013,6.8,6,4.5,0.981
CBRE_00147,2024-08-16,2024-08,0.7991161852544446,28.33613973589645,126098.98274055103,30598.65,13498.167596819143,97170.67083333334,8.6,5,2.5,0.957
CBRE_00147,2024-09-15,2024-09,0.7808245992294317,28.46271075836764,121527.93366128788,31054.14353094348,14666.308943480466,97855.8498538013,7.5,4,4.4,0.948
CBRE_00147,2024-10-15,2024-10,0.8038853400067469,28.281511556231706,123158.10961293444,32298.574999999997,11082.443282546583,99727.79375,8.4,4,5.6,0.987
CBRE_00147,2024-11-14,2024-11,0.8177682260260624,27.756058915877514,133942.6758195855,33998.5,12426.758278639069,102284.91666666667,7.4,4,6.5,0.959
CBRE_00147,2024-12-14,2024-12,0.845696469678058,27.87748487689112,123813.45485912444,35698.425,12225.907899594995,104842.03958333333,8.6,4,7.4,0.976
CBRE_00147,2025-01-13,2025-01,0.8829844572851164,28.25288027826699,137073.12371761605,36942.856469056525,17080.612826169174,106713.98347953205,7.7,4,2.8,0.975
CBRE_00147,2025-02-12,2025-02,0.8944063016976821,28.506735652702076,135360.3192315824,37398.350000000006,13535.889901585484,107399.1625,8.2,8,7.0,0.975
CBRE_00147,2025-03-14,2025-03,0.8307789254641501,28.778292135767618,133405.37353216048,36942.856469056525,13755.035083083165,106713.98347953205,7.1,6,6.9,0.981
CBRE_00147,2025-04-13,2025-04,0.8897657781197041,28.70410330755672,137099.5075706339,35698.425,15765.839887449962,104842.03958333333,7.8,2,8.6,0.99
CBRE_00147,2025-05-13,2025-05,0.858322427103373,29.01769319741967,136338.3545605687,33998.5,11892.950611345574,102284.91666666667,8.6,6,4.3,0.942
CBRE_00147,2025-06-12,2025-06,0.7937312279922547,28.78932902835262,135134.9571451453,32298.575,18036.906441368596,99727.79375000001,8.3,8,9.0,0.946
CBRE_00147,2025-07-12,2025-07,0.7984653332558761,28.57195985539814,127760.14760583689,31054.14353094348,14181.829820089659,97855.8498538013,6.5,4,4.7,0.949
CBRE_00147,2025-08-11,2025-08,0.7455180631555561,28.292928274607647,128994.15368050091,30598.65,12529.116075754248,97170.67083333334,7.2,6,5.0,0.952
CBRE_00147,2025-09-10,2025-09,0.7932111282031054,29.002729655715825,130773.27953840356,31054.143530943475,12416.950993274999,97855.8498538013,6.8,5,3.4,0.965
CBRE_00147,2025-10-10,2025-10,0.8302698557140225,29.18321939845671,126362.51147395288,32298.574999999993,15377.243605366046,99727.79375,8.6,6,6.5,0.961
CBRE_00148,2023-11-20,2023-11,0.8309751619620348,57.19530829514902,155721.40736171362,9183.166666666666,9945.733270621538,100555.25,8.0,10,8.9,0.942
CBRE_00148,2023-12-20,2023-12,0.8501190028232949,58.12006930698601,152079.59267257078,9642.324999999999,12378.518449976522,103069.13124999999,7.3,3,4.3,0.971
CBRE_00148,2024-01-19,2024-01,0.9025534621825047,57.98840456669236,154461.32954502283,9978.452228718645,12185.474718897372,104909.42004919476,7.6,4,4.1,0.975
CBRE_00148,2024-02-18,2024-02,0.866777407038396,57.18057191387829,163036.56701973052,10101.483333333334,10272.471498179295,105583.01250000001,8.8,8,9.8,0.96
CBRE_00148,2024-03-19,2024-03,0.8694402884817726,56.95814837919325,156332.89078236348,9978.452228718645,10124.245201026926,104909.42004919476,7.8,6,7.1,0.974
CBRE_00148,2024-04-18,2024-04,0.8251606335410765,57.958364876047156,158946.67925247457,9642.324999999999,7802.379169212702,103069.13124999999,7.5,4,4.9,0.946
CBRE_00148,2024-05-18,2024-05,0.8659912899089145,58.32786049003331,153811.80221076575,9183.166666666666,7785.559865515471,100555.25,7.8,3,9.0,0.98
CBRE_00148,2024-06-17,2024-06,0.824377347262147,57.34554142326335,146100.0425783049,8724.008333333333,10218.183747593916,98041.36875,9.0,9,3.5,0.949
CBRE_00148,2024-07-17,2024-07,0.781162043486189,57.826436416668855,149544.63970123036,8387.881104614688,10032.659504075564,96201.07995080524,8.1,5,7.0,0.965
CBRE_00148,2024-08-16,2024-08,0.7768758830385272,58.29584191106114,143864.11098428242,8264.85,10179.665212144,95527.48749999999,7.6,5,7.7,0.963
CBRE_00148,2024-09-15,2024-09,0.7881201458874194,58.167200151010654,152655.52554255712,8387.881104614688,9150.22638787251,96201.07995080524,7.7,11,2.4,0.947
CBRE_00148,2024-10-15,2024-10,0.83006199169145,57.513146160962975,144745.77165830447,8724.008333333333,10836.694110944363,98041.36875,6.6,2,3.3,0.987
CBRE_00148,2024-11-14,2024-11,0.8789234578183027,58.52638647395877,150761.40542755713,9183.166666666666,10890.013389849399,100555.25,7.7,7,5.4,0.969
CBRE_00148,2024-12-14,2024-12,0.8516040572330265,58.41591701524364,167276.7975694624,9642.324999999999,10027.564929068569,103069.13124999999,7.9,12,7.1,0.983
CBRE_00148,2025-01-13,2025-01,0.8707495851352135,58.337475918797224,165614.61244675587,9978.452228718645,10031.64605444456,104909.42004919476,7.3,5,3.0,0.985
CBRE_00148,2025-02-12,2025-02,0.885700721248413,57.830859978704844,161740.22100388806,10101.483333333334,12080.967582161658,105583.01250000001,6.8,9,8.5,0.966
CBRE_00148,2025-03-14,2025-03,0.8646919618809035,59.47295371368275,160518.13608342237,9978.452228718645,8251.831585038828,104909.42004919476,8.5,5,2.2,0.96
CBRE_00148,2025-04-13,2025-04,0.8570141898106947,59.047023614846864,151979.9237813916,9642.324999999999,8191.523813956626,103069.13124999999,8.3,6,8.8,0.96
CBRE_00148,2025-05-13,2025-05,0.8561480972713874,58.21521406021145,158781.2706147999,9183.166666666666,10103.348920593231,100555.25,7.0,3,4.3,0.958
CBRE_00148,2025-06-12,2025-06,0.8131348405458599,57.754446807278505,154906.6675581921,8724.008333333333,8876.240917959596,98041.36875000001,6.5,5,2.3,0.941
CBRE_00148,2025-07-12,2025-07,0.7971125590281634,59.01890196092312,141819.99977819662,8387.881104614688,10734.411405075689,96201.07995080524,7.6,3,9.1,0.984
CBRE_00148,2025-08-11,2025-08,0.7987003238663908,57.8517759850001,141547.3295963579,8264.85,9038.78991383116,95527.48749999999,8.2,5,8.4,0.977
CBRE_00148,2025-09-10,2025-09,0.8208612733602186,58.45077201946799,143248.48687394641,8387.881104614686,8201.883938072007,96201.07995080524,7.4,6,3.0,0.984
CBRE_00148,2025-10-10,2025-10,0.8238892715708003,57.84179480209692,146700.84337402927,8724.008333333331,10185.153970897725,98041.36875,8.0,5,2.4,0.982
CBRE_00149,2023-11-20,2023-11,0.9573414046064074,6.2562548599935575,-12211.212028784397,7870.583333333333,4478.382292554567,73618.91666666667,7.4,9,9.0,0.962
CBRE_00149,2023-12-20,2023-12,0.9374714936614197,6.19425967164289,-12710.298410577654,8264.1125,4713.110892903429,75459.38958333334,6.5,6,2.1,0.989
CBRE_00149,2024-01-19,2024-01,0.9766020933211497,6.186601738115641,-12621.03942982051,8552.19584426024,3838.4737560243434,76806.70926828781,7.2,7,7.2,0.962
CBRE_00149,2024-02-18,2024-02,0.9899947484411715,6.290380712892347,-12856.564903744413,8657.641666666666,3794.8528385256304,77299.8625,8.0,14,3.7,0.966
CBRE_00149,2024-03-19,2024-03,0.99,6.204974542865269,-12760.28199713793,8552.19584426024,3842.6550865458485,76806.70926828781,8.5,12,9.7,0.986
CBRE_00149,2024-04-18,2024-04,0.9343436421269261,6.311923900307482,-12451.365382817097,8264.1125,4299.107749436576,75459.38958333334,7.6,3,4.4,0.945
CBRE_00149,2024-05-18,2024-05,0.95055909903615,6.22236788989748,-12047.304881809197,7870.583333333333,3683.8633937382792,73618.91666666667,9.0,7,5.6,0.973
CBRE_00149,2024-06-17,2024-06,0.9214883965813893,6.2767483122873955,-11637.576436220792,7477.054166666667,3884.096894480342,71778.44375,8.9,11,9.3,0.951
CBRE_00149,2024-07-17,2024-07,0.8799879125674482,6.325967391399945,-12118.046969398803,7188.970822406426,3588.9839484817876,70431.12406504553,8.8,4,5.9,0.974
CBRE_00149,2024-08-16,2024-08,0.849728035418717,6.230975625781702,-10942.668833804395,7083.525,4451.932981311894,69937.97083333334,7.4,2,6.4,0.97
CBRE_00149,2024-09-15,2024-09,0.9125171727475606,6.193402119589572,-11944.079999900387,7188.970822406426,4120.802128121429,70431.12406504553,8.2,8,7.3,0.976
CBRE_00149,2024-10-15,2024-10,0.878644678343842,6.343199984603647,-12212.176472923225,7477.054166666666,3878.6769405517725,71778.44375,7.4,10,9.8,0.944
CBRE_00149,2024-11-14,2024-11,0.9501223072977493,6.192567497491221,-12013.460710063293,7870.583333333333,3845.5029457730675,73618.91666666667,8.2,9,6.9,0.972
CBRE_00149,2024-12-14,2024-12,0.9657891960745684,6.373007391835042,-12610.542467241672,8264.1125,4495.272853351159,75459.38958333334,7.4,5,8.1,0.97
CBRE_00149,2025-01-13,2025-01,0.9472560022101313,6.184327499187508,-13149.160260398057,8552.19584426024,3969.1464943170727,76806.70926828781,6.5,12,5.0,0.972
CBRE_00149,2025-02-12,2025-02,0.9582899033967494,6.300741712865449,-13426.37808332302,8657.641666666666,4096.041641850573,77299.8625,6.7,7,7.5,0.942
CBRE_00149,2025-03-14,2025-03,0.9515149144958502,6.231300321430453,-12637.255134886413,8552.19584426024,4526.513491002166,76806.70926828781,8.3,11,6.7,0.965
CBRE_00149,2025-04-13,2025-04,0.9839720963946741,6.2352534670153865,-12138.298501725609,8264.1125,3695.1240881352637,75459.38958333334,8.6,6,6.0,0.984
CBRE_00149,2025-05-13,2025-05,0.9561898031000621,6.270065513922487,-12274.816434446691,7870.583333333333,4282.026725679727,73618.91666666667,8.4,15,2.8,0.947
CBRE_00149,2025-06-12,2025-06,0.8673769028685363,6.310385375472509,-11966.460312092488,7477.054166666667,3351.3784640120784,71778.44375,6.9,10,9.0,0.983
CBRE_00149,2025-07-12,2025-07,0.8530920754842258,6.347428988709895,-12252.07398461818,7188.970822406426,3452.0429420417636,70431.12406504553,8.6,6,8.9,0.945
CBRE_00149,2025-08-11,2025-08,0.8654377736640453,6.385993258479873,-11784.350822246879,7083.525,4518.503062337262,69937.97083333334,8.7,8,9.0,0.98
CBRE_00149,2025-09-10,2025-09,0.8739707615700298,6.398338624594514,-11839.49081895933,7188.970822406425,3992.663305930327,70431.12406504553,7.4,11,2.7,0.976
CBRE_00149,2025-10-10,2025-10,0.8961938805046596,6.359653337152403,-12482.111023779911,7477.054166666665,4227.0915201966445,71778.44375,6.8,8,7.8,0.973
CBRE_00150,2023-11-20,2023-11,0.8207241810324281,62.91556573636656,333472.3863848482,16913.0,15484.291190594926,103139.16666666667,7.3,6,6.8,0.971
CBRE_00150,2023-12-20,2023-12,0.8326414524919589,63.215732594828,346061.2125601945,17758.65,13806.339912197427,105717.64583333333,7.4,7,5.5,0.96
CBRE_00150,2024-01-19,2024-01,0.8938654986200505,63.93439896730921,359683.77525180276,18377.70876542062,14071.544641014752,107605.2235895912,8.7,7,4.0,0.94
CBRE_00150,2024-02-18,2024-02,0.8562398772702454,63.115556822126365,363260.3915595618,18604.300000000003,16905.402032665763,108296.12500000001,6.7,2,5.3,0.967
CBRE_00150,2024-03-19,2024-03,0.9143506443206025,61.52604121307668,358471.8612476048,18377.70876542062,12940.650250556237,107605.2235895912,8.5,7,9.4,0.96
CBRE_00150,2024-04-18,2024-04,0.8584426481492653,63.20473629584347,344094.0338422464,17758.65,17167.25560335385,105717.64583333333,8.8,5,6.5,0.971
CBRE_00150,2024-05-18,2024-05,0.8233541599727706,61.733896834376225,339569.62953184545,16913.0,14037.205236846277,103139.16666666667,7.3,8,5.9,0.958
CBRE_00150,2024-06-17,2024-06,0.7991019472464707,62.894008679680475,330713.8749025467,16067.35,15072.651326620737,100560.6875,7.7,8,7.0,0.974
