property_id,property_name,address,city,state,zip_code,market,submarket,property_type,building_class,total_sqft,rentable_sqft,num_floors,year_built,building_age,last_renovated,parking_spaces,parking_ratio,property_value,value_per_sqft,noi_annual,noi_per_sqft,cap_rate,base_rent_psf,effective_rent_psf,potential_rental_income,effective_rental_income,occupancy_rate,occupied_sqft,vacant_sqft,market_vacancy_rate,opex_total_annual,opex_per_sqft,property_tax_annual,insurance_annual,utilities_annual,maintenance_annual,management_fee_annual,cam_annual,num_tenants,walt_years,walt_months,lease_expiry_next_12mo_sqft,avg_tenant_size_sqft,largest_tenant_sqft,tenant_concentration_risk,loan_amount,loan_to_value,debt_service_coverage_ratio,debt_yield,leed_certified,leed_level,energy_star_score,energy_star_certified,annual_energy_use_kbtu,energy_cost_annual,energy_cost_psf,water_usage_gallons,water_cost_annual,waste_diversion_rate,ghg_emissions_mtco2e,market_tier,market_rent_growth_yoy,market_cap_rate,market_absorption_sf,maintenance_risk_score,tenant_risk_score,market_risk_score,esg_risk_score,management_company,acquisition_date,last_appraisal_date,last_inspection_date
CBRE_00157,Office at Austin - 157,4713 Commerce Ave,Austin,TX,38074,Austin,Austin_Zone_4,Office,C,44585,41019,31,2022,2,,176,2.96,6228993.42,139.71,423571.55,9.5,0.068,27.71,24.94,1235585.01,970306.92,0.801,35728,8858,0.218,546735.36,12.26,203742.98,22204.78,84637.23,72994.96,39604.36,123551.05,2,4.5,54.0,9901,17864,7702,0.118,3532286.51,0.648,1.76,0.118,False,,72,False,2826540,135111,3.55,821807,23703,0.34,198.81,1,0.033,0.068,15331,0.34,0.27,0.49,0.48,CBRE,2022-10-06,2024-11-21,2023-11-30
CBRE_00158,Retail at Dallas - 158,7380 Commerce Plaza,Dallas,TX,11067,Dallas,Dallas_Zone_4,Retail,B,49430,45475,3,2009,15,2014.0,196,2.97,6926454.93,140.13,470998.94,9.53,0.068,21.54,19.39,1064942.74,994450.13,0.953,47100,2330,0.054,523451.2,10.59,188414.85,16054.66,83504.94,46679.42,40589.8,148207.53,5,5.61,67.3,8817,9420,12796,0.261,5102370.55,0.682,1.34,0.098,True,Gold,75,True,2653982,152942,3.3,1053179,28333,0.66,304.5,1,0.04,0.068,69401,0.44,0.08,0.46,0.2,Colliers,2015-11-19,2024-08-16,2023-06-30
CBRE_00159,Retail at Austin - 159,8828 Commerce Way,Austin,TX,45454,Austin,Austin_Zone_2,Retail,A,44202,40666,2,2003,21,2008.0,88,2.99,17785855.35,402.38,1156080.6,26.15,0.065,40.08,36.07,1771491.95,1669546.87,0.962,42509,1694,0.048,513466.28,11.62,125130.16,14714.84,128715.25,53996.54,68144.77,122764.71,2,4.71,56.5,9389,21254,12834,0.303,10135025.97,0.587,1.93,0.088,False,,74,False,2439201,91097,2.18,1008698,25564,0.21,308.93,1,0.035,0.065,83848,0.33,0.2,0.43,0.52,Cushman & Wakefield,2015-01-29,2024-12-06,2023-01-16
CBRE_00160,Multifamily at Miami - 160,3840 Business St,Miami,FL,25210,Miami,Miami_Zone_2,Multifamily,C,102937,94702,23,1972,52,1995.0,306,2.97,24837984.06,241.29,1533745.52,14.9,0.0617,32.03,28.82,3296729.08,2935595.26,0.909,93532,9405,0.099,1401849.74,13.62,465773.92,59426.56,340027.79,209054.26,119820.21,207746.99,102,0.5,6.0,30881,917,32852,0.143,13315869.8,0.611,1.43,0.101,False,,31,False,4471478,207623,3.52,2130302,43210,0.36,433.54,1,0.044,0.0617,30159,0.93,0.33,0.48,0.61,Newmark,2019-08-27,2023-01-06,2024-05-14
CBRE_00161,Office at Dallas - 161,1202 Park Blvd,Dallas,TX,76133,Dallas,Dallas_Zone_4,Office,B,61158,56265,27,2015,9,,183,2.99,9499893.98,155.33,683992.37,11.18,0.072,28.93,26.03,1769013.97,1410291.82,0.813,49751,11407,0.192,726299.45,11.88,153399.66,37820.53,210965.64,136895.53,57562.93,129655.16,6,2.6,31.2,18347,8292,12906,0.507,5596031.05,0.544,1.74,0.105,False,,73,False,3340633,170058,3.82,638293,40454,0.38,465.27,1,0.034,0.072,70125,0.35,0.28,0.5,0.46,CBRE,2020-02-19,2024-03-23,2023-07-22
CBRE_00162,Retail at Austin - 162,8544 Market Plaza,Austin,TX,64213,Austin,Austin_Zone_3,Retail,B,60069,55263,3,1986,38,1991.0,180,3.0,10661325.94,177.49,692986.19,11.54,0.065,24.53,22.08,1473405.79,1370243.72,0.949,57003,3066,0.048,677257.53,11.27,130426.17,38228.48,153826.77,107808.9,55928.31,191038.9,4,4.52,54.2,13290,14251,20063,0.199,5699538.41,0.666,1.6,0.106,False,,42,False,2696457,229086,3.17,677637,28225,0.32,422.01,1,0.049,0.065,69441,0.57,0.13,0.43,0.59,Newmark,2019-07-03,2024-09-19,2024-08-26
CBRE_00163,Mixed Use at Dallas - 163,3384 Commerce Plaza,Dallas,TX,34124,Dallas,Dallas_Zone_5,Mixed Use,B,109534,100772,22,2000,24,2008.0,436,2.99,10083713.93,92.06,689726.03,6.3,0.0684,20.73,18.66,2271122.28,1937689.65,0.871,95360,14174,0.134,1247963.62,11.39,353383.11,56350.98,292579.64,214680.36,79089.37,251880.15,13,1.25,15.0,32860,7335,23710,0.417,5146838.57,0.708,1.64,0.104,False,,45,False,5527449,410639,2.09,1524217,79463,0.34,767.77,1,0.025,0.0684,23429,0.49,0.32,0.49,0.57,CBRE,2017-04-28,2024-11-28,2024-07-19
CBRE_00164,Industrial at Houston - 164,209 Commerce Ave,Houston,TX,13632,Houston,Houston_Zone_1,Industrial,B,88965,81848,1,2017,7,,176,1.98,-5864718.47,-65.92,-351883.11,-3.96,0.06,7.55,6.8,671951.17,618975.81,0.94,83624,5341,0.069,970858.92,10.91,253695.69,48143.03,261482.25,95798.6,25264.32,286475.04,1,1.82,21.8,26690,83624,83624,0.347,-3575524.98,0.555,1.26,0.081,False,,61,False,2682783,303434,2.49,1514988,49356,0.21,671.45,1,0.035,0.06,26702,0.35,0.57,0.49,0.56,Newmark,2023-10-02,2023-12-03,2023-07-11
CBRE_00165,Office at Chicago - 165,7814 Business St,Chicago,IL,57078,Chicago,Chicago_Zone_5,Office,B,70495,64856,20,1971,53,1985.0,140,2.98,13024475.13,184.76,911713.26,12.93,0.07,31.2,28.08,2199438.22,1811883.65,0.841,59259,11237,0.201,900170.39,12.77,281513.26,46132.22,130822.66,164451.85,73954.43,203295.97,13,1.8,21.6,21149,4558,18951,0.091,6793753.48,0.5,1.53,0.113,False,,53,False,3989405,281870,2.57,1001517,20856,0.34,328.24,1,0.016,0.07,43056,0.63,0.29,0.56,0.54,Colliers,2017-11-17,2024-12-08,2024-03-21
CBRE_00166,Office at Los Angeles - 166,9074 Commerce St,Los Angeles,CA,20974,Los Angeles,Los Angeles_Zone_5,Office,B,94270,86728,39,2001,23,2016.0,188,1.99,46423644.76,492.45,2878265.98,30.53,0.062,51.61,46.44,4864832.54,4086230.4,0.857,80798,13472,0.195,1207964.42,12.81,288942.04,50995.39,236265.94,138944.99,166784.91,326031.15,10,4.66,55.9,20232,8080,14113,0.626,32361917.32,0.705,1.96,0.113,False,,54,False,5319330,222413,2.2,1019783,56554,0.19,681.59,1,0.025,0.062,77394,0.39,0.1,0.54,0.59,JLL,2021-07-31,2023-02-23,2024-01-22
CBRE_00167,Multifamily at Los Angeles - 167,3285 Business Way,Los Angeles,CA,64437,Los Angeles,Los Angeles_Zone_3,Multifamily,B,108386,99715,24,1988,36,2003.0,216,3.99,42436297.41,391.53,2499497.92,23.06,0.0589,39.36,35.42,4266067.47,3713739.32,0.888,96279,12107,0.136,1214241.41,11.2,286205.56,69155.34,250372.03,220860.34,151581.2,236066.94,108,0.68,8.1,32516,891,37742,0.3,27573101.41,0.518,1.34,0.117,False,,42,False,5295882,386134,2.04,1615505,62514,0.38,552.85,1,0.031,0.0589,24007,0.64,0.33,0.52,0.57,Cushman & Wakefield,2022-06-06,2024-07-21,2023-12-11
CBRE_00168,Medical Office at Chicago - 168,3267 Park St,Chicago,IL,29381,Chicago,Chicago_Zone_2,Medical Office,A,11609,10680,6,1994,30,2003.0,22,1.9,2697268.93,232.35,179368.38,15.45,0.0665,31.35,28.21,363894.75,316908.88,0.889,10316,1293,0.141,137540.49,11.85,32410.27,5963.95,34427.26,20957.58,12935.06,30846.39,1,3.46,41.5,3354,10316,10316,0.262,1976917.02,0.552,1.45,0.086,False,,70,False,757571,33911,3.8,278026,4993,0.16,69.27,1,0.022,0.0665,34576,0.36,0.47,0.55,0.55,Colliers,2015-01-19,2024-12-12,2023-05-16
CBRE_00169,Retail at Austin - 169,969 Commerce Blvd,Austin,TX,97086,Austin,Austin_Zone_4,Retail,B,10000,9200,3,1996,28,2016.0,40,2.0,1967757.3,196.78,127904.22,12.79,0.065,26.1,23.49,261022.99,241305.3,0.943,9433,567,0.048,113401.07,11.34,31315.36,7516.68,16393.81,9785.94,9849.2,38540.08,1,5.83,70.0,1714,9433,9433,0.163,1171916.22,0.57,1.76,0.114,False,,48,False,509583,30232,2.32,108019,4674,0.37,41.97,1,0.044,0.065,70671,0.51,0.35,0.43,0.55,Cushman & Wakefield,2018-11-06,2024-12-17,2024-07-23
CBRE_00170,Retail at Austin - 170,2324 Business Plaza,Austin,TX,43725,Austin,Austin_Zone_3,Retail,B,57986,53347,2,1988,36,2009.0,228,2.95,14808928.09,255.39,962580.33,16.6,0.065,31.21,28.09,1809899.39,1713077.16,0.966,56004,1982,0.048,750496.84,12.94,246912.83,31131.65,138790.89,52742.48,69921.52,210997.47,4,4.22,50.6,13748,14001,13997,0.246,10523796.3,0.591,1.71,0.099,False,,50,False,2448117,185749,2.12,939373,30615,0.22,333.08,1,0.048,0.065,60236,0.5,0.15,0.43,0.59,CBRE,2023-08-04,2024-10-23,2023-01-20
CBRE_00171,Multifamily at Miami - 171,8629 Commerce Plaza,Miami,FL,82258,Miami,Miami_Zone_2,Multifamily,B,113562,104477,11,2019,5,,226,3.98,38914877.55,342.68,2402993.69,21.16,0.0617,36.51,32.86,4146065.84,3676364.56,0.905,102752,10810,0.099,1273370.88,11.21,387486.16,43004.23,177398.97,233630.78,150055.7,281795.05,113,0.5,6.0,34069,909,31378,0.281,24648240.13,0.5,1.36,0.088,True,Platinum,85,True,4293556,410164,2.56,1461860,57071,0.35,847.46,1,0.032,0.0617,45607,0.33,0.33,0.48,0.27,Colliers,2018-04-29,2023-02-20,2024-01-28
CBRE_00172,Multifamily at Dallas - 172,2753 Market Blvd,Dallas,TX,22516,Dallas,Dallas_Zone_4,Multifamily,B,75660,69607,17,1974,50,2003.0,150,1.98,12774360.93,168.84,873766.29,11.55,0.0684,26.11,23.5,1975684.32,1694141.72,0.875,66202,9458,0.134,820375.44,10.84,185872.08,47919.42,156507.93,120818.53,69148.64,240108.84,75,0.61,7.4,22698,883,18301,0.352,6819894.44,0.612,1.86,0.092,False,,46,False,3136714,192598,2.93,1764201,35793,0.38,470.88,1,0.033,0.0684,43396,0.69,0.34,0.49,0.55,Newmark,2016-04-08,2023-09-27,2023-08-09
CBRE_00173,Office at Houston - 173,1795 Commerce Way,Houston,TX,59932,Houston,Houston_Zone_4,Office,B,74321,68375,21,1998,26,2004.0,296,1.99,6000520.94,80.74,450039.07,6.06,0.075,24.22,21.8,1800093.29,1268289.95,0.719,53433,20888,0.224,818250.88,11.01,264971.0,22794.56,114371.84,182787.92,51766.94,181558.61,8,3.68,44.2,20170,6679,16751,0.485,4385216.33,0.672,1.26,0.094,False,,51,False,4238863,272843,2.09,1007011,54540,0.2,300.01,1,0.023,0.075,44921,0.6,0.22,0.54,0.6,Colliers,2020-02-09,2023-02-23,2023-10-03
CBRE_00174,Industrial at Austin - 174,4637 Main Plaza,Austin,TX,32745,Austin,Austin_Zone_1,Industrial,B,134134,123403,1,1999,25,2019.0,402,2.0,-2583804.71,-19.26,-142109.26,-1.06,0.055,12.26,11.03,1644502.45,1448309.89,0.899,120542,13592,0.081,1590419.15,11.86,432464.16,53068.58,339927.08,221788.87,59114.69,484055.76,3,0.97,11.6,40240,40181,32507,0.527,-1632413.77,0.691,1.15,0.117,False,,56,False,4126535,532275,3.47,2899140,79638,0.34,789.6,1,0.044,0.055,53913,0.41,0.41,0.44,0.53,JLL,2018-04-01,2023-04-06,2024-05-24
CBRE_00175,Industrial at Houston - 175,1979 Commerce Plaza,Houston,TX,63260,Houston,Houston_Zone_3,Industrial,B,106410,97897,1,1992,32,2008.0,424,3.98,-7123022.18,-66.94,-427381.33,-4.02,0.06,8.5,7.65,903959.52,821662.12,0.928,98696,7714,0.069,1249043.45,11.74,375155.94,48866.07,315170.04,106633.56,33537.23,369680.61,3,1.01,12.1,31923,32899,34735,0.362,-4139731.91,0.745,1.26,0.093,False,,40,False,3702733,314547,2.94,1344673,30535,0.33,534.08,1,0.035,0.06,91170,0.48,0.4,0.49,0.59,CBRE,2023-10-23,2024-11-24,2023-09-14
CBRE_00176,Office at Chicago - 176,1885 Main Way,Chicago,IL,55798,Chicago,Chicago_Zone_2,Office,C,47894,44062,17,2022,2,,94,3.93,7792606.59,162.71,545482.46,11.39,0.07,27.22,24.5,1303701.33,1041006.2,0.815,39024,8870,0.201,495523.74,10.35,115259.11,26782.26,82627.45,114992.36,42490.05,113372.5,5,2.15,25.8,14368,7805,8460,0.106,5288651.79,0.734,1.93,0.118,True,Certified,86,True,2365180,108390,2.6,1121976,37512,0.71,356.2,1,0.014,0.07,47901,0.34,0.32,0.56,0.14,JLL,2020-02-28,2024-09-06,2023-05-04
CBRE_00177,Industrial at Miami - 177,1188 Commerce Plaza,Miami,FL,32391,Miami,Miami_Zone_4,Industrial,C,144512,132951,2,2002,22,2007.0,576,2.99,-9074959.34,-62.8,-471897.89,-3.27,0.052,9.31,8.38,1344761.64,1245439.59,0.945,136570,7942,0.045,1717337.48,11.88,575980.69,74716.04,453601.15,238568.65,50834.27,323636.68,1,2.21,26.5,43353,136570,136570,0.238,-6765688.88,0.746,1.94,0.111,False,,41,False,4705431,525155,2.82,2153454,93487,0.36,624.09,1,0.028,0.052,10240,0.72,0.54,0.44,0.58,Cushman & Wakefield,2016-03-17,2023-10-15,2023-08-14
CBRE_00178,Office at Chicago - 178,532 Market Way,Chicago,IL,79687,Chicago,Chicago_Zone_1,Office,A,27417,25224,12,2020,4,,54,2.95,7951361.92,290.02,556595.33,20.3,0.07,39.12,35.21,1072612.16,891274.82,0.848,23247,4170,0.201,334679.48,12.21,117211.85,16532.63,72397.98,29620.35,36378.56,62538.1,2,3.65,43.8,7517,11623,4104,0.081,5246679.17,0.532,1.52,0.091,False,,91,True,1741816,57059,3.83,616743,10378,0.38,196.23,1,0.013,0.07,25338,0.17,0.31,0.56,0.4,Newmark,2016-02-21,2023-05-19,2023-09-04
CBRE_00179,Office at Houston - 179,5379 Park Plaza,Houston,TX,79868,Houston,Houston_Zone_3,Office,B,76953,70797,36,2001,23,2019.0,152,2.96,12465925.91,161.99,934944.44,12.15,0.075,29.79,26.81,2292061.72,1819747.75,0.81,62343,14610,0.224,884803.31,11.5,276743.04,41645.28,223604.87,84803.39,74275.42,183731.31,9,2.0,24.0,23086,6927,21564,0.454,6632449.48,0.531,1.68,0.107,False,,56,False,4701930,239583,3.29,785133,22878,0.27,610.98,1,0.021,0.075,30782,0.52,0.3,0.54,0.56,JLL,2021-08-19,2024-07-23,2023-03-04
CBRE_00180,Multifamily at Austin - 180,9485 Commerce Way,Austin,TX,93768,Austin,Austin_Zone_1,Multifamily,B,110911,102038,6,1998,26,2009.0,440,2.98,24094640.34,217.24,1556513.77,14.03,0.0646,31.07,27.96,3445570.25,2789753.05,0.826,91633,19278,0.153,1233239.28,11.12,273112.15,80723.5,280531.7,109221.7,113867.47,375782.76,110,0.63,7.6,33273,833,22972,0.14,17993275.56,0.64,1.73,0.093,False,,52,False,3903140,438292,2.57,1814186,65428,0.13,454.6,1,0.05,0.0646,14711,0.42,0.35,0.47,0.62,Cushman & Wakefield,2020-02-16,2023-05-03,2024-04-18
CBRE_00181,Multifamily at New York - 181,656 Commerce Blvd,New York,NY,12580,New York,New York_Zone_3,Multifamily,A,103730,95432,20,2009,15,2018.0,309,3.97,90018698.27,867.82,4703476.98,45.34,0.0522,67.5,60.75,7001303.29,6069379.72,0.885,91758,11972,0.118,1365902.74,13.17,364432.66,61464.18,262057.77,153728.76,247729.78,276489.58,103,0.5,6.0,31119,891,20755,0.11,54366225.73,0.617,1.46,0.084,False,,61,False,4024920,345159,3.33,1482654,49382,0.23,495.19,1,0.018,0.0522,36857,0.23,0.34,0.53,0.55,Newmark,2015-07-08,2024-01-23,2023-08-29
CBRE_00182,Office at Miami - 182,3318 Business Blvd,Miami,FL,95677,Miami,Miami_Zone_1,Office,B,57557,52952,24,2016,8,,171,2.97,28025676.57,486.92,1821668.98,31.65,0.065,53.48,48.13,3078236.33,2521323.02,0.836,48106,9451,0.142,699654.04,12.16,144159.25,41256.13,108795.31,134621.11,102911.14,167911.1,3,3.8,45.6,15147,16035,14564,0.251,19859198.44,0.708,1.74,0.092,False,,57,False,2958174,150623,2.04,1078534,35645,0.22,426.81,1,0.03,0.065,68120,0.34,0.25,0.48,0.57,Cushman & Wakefield,2016-08-11,2024-01-22,2024-11-29
CBRE_00183,Industrial at Chicago - 183,6207 Business Blvd,Chicago,IL,34188,Chicago,Chicago_Zone_4,Industrial,A,112955,103918,2,1990,34,1998.0,336,1.98,-11571169.85,-102.44,-647985.51,-5.74,0.056,9.41,8.47,1062621.23,969620.97,0.931,105172,7782,0.058,1617606.48,14.32,550483.48,83798.92,380279.8,180917.16,39576.37,382550.75,1,1.27,15.2,33886,105172,105172,0.005,-6986087.31,0.582,1.67,0.117,False,,51,False,4486219,450798,2.05,1320764,63896,0.25,822.57,1,0.016,0.056,28750,0.39,0.61,0.51,0.58,JLL,2022-11-28,2024-10-04,2023-04-25
CBRE_00184,Multifamily at San Antonio - 184,9387 Market Way,San Antonio,TX,86772,San Antonio,San Antonio_Zone_1,Multifamily,B,115517,106276,20,2006,18,2019.0,230,1.99,11411055.89,98.78,845559.24,7.32,0.0741,20.01,18.01,2311399.54,2053515.94,0.907,104723,10794,0.109,1207956.69,10.46,260368.96,41544.03,225161.54,171860.59,83816.98,425204.6,115,0.84,10.1,34655,911,17311,0.327,8403311.34,0.602,1.71,0.099,False,,51,False,5105143,334906,2.38,2035231,59740,0.16,836.62,2,0.035,0.0741,39446,0.46,0.31,0.39,0.61,CBRE,2022-03-15,2023-01-31,2024-01-16
CBRE_00185,Mixed Use at Los Angeles - 185,6252 Business Way,Los Angeles,CA,59608,Los Angeles,Los Angeles_Zone_3,Mixed Use,C,106196,97700,24,2009,15,2014.0,212,2.0,20808370.79,195.94,1225613.04,11.54,0.0589,28.67,25.81,3045106.75,2626221.15,0.88,93457,12739,0.136,1400608.11,13.19,343680.79,43740.96,357356.97,202342.79,107192.7,346293.91,8,3.38,40.6,31397,11682,23772,0.165,14773934.02,0.681,1.91,0.085,False,,53,False,6350989,256868,2.02,2650793,39149,0.22,708.55,1,0.02,0.0589,67271,0.51,0.19,0.52,0.58,JLL,2017-08-10,2023-08-19,2024-05-09
CBRE_00186,Industrial at Miami - 186,6276 Main Ave,Miami,FL,39048,Miami,Miami_Zone_2,Industrial,A,126859,116710,1,1993,31,2021.0,252,1.99,10645322.23,83.91,553556.76,4.36,0.052,17.42,15.68,2209476.29,2047936.23,0.946,119983,6875,0.045,1494379.48,11.78,433684.22,40536.37,352297.91,95540.73,83589.23,488731.02,1,3.31,39.7,38058,119983,119983,0.149,6726033.09,0.722,1.86,0.115,False,,56,False,5189625,280238,2.26,2328506,93417,0.15,1001.85,1,0.028,0.052,26230,0.45,0.46,0.44,0.6,Newmark,2023-01-12,2024-09-03,2024-07-14
CBRE_00187,Industrial at Los Angeles - 187,8557 Main Way,Los Angeles,CA,20532,Los Angeles,Los Angeles_Zone_5,Industrial,B,96119,88429,2,1972,52,1989.0,192,4.0,6432846.56,66.93,321642.33,3.35,0.05,16.2,14.58,1556980.24,1465448.45,0.96,92314,3804,0.038,1143806.12,11.9,426355.63,67664.47,180674.53,78402.04,59814.22,330895.23,4,1.27,15.2,28836,23079,34222,0.274,4767849.74,0.518,1.2,0.118,False,,40,False,3404351,310444,2.96,1096219,63520,0.18,671.76,1,0.022,0.05,67344,0.62,0.35,0.48,0.64,CBRE,2023-01-15,2023-05-27,2023-09-16
CBRE_00188,Retail at Miami - 188,3180 Market Way,Miami,FL,52036,Miami,Miami_Zone_5,Retail,C,35053,32249,1,2002,22,2020.0,140,3.0,12474684.36,355.88,748481.06,21.35,0.06,34.76,31.28,1218379.02,1117112.4,0.936,32795,2258,0.052,368631.33,10.52,97936.03,22981.84,59588.92,33135.06,45596.42,109393.06,2,6.06,72.7,5784,16398,8586,0.447,7965268.04,0.733,1.15,0.11,True,Silver,63,False,1953799,79901,2.19,573767,26647,0.54,216.26,1,0.039,0.06,65446,0.53,0.19,0.45,0.28,CBRE,2018-03-06,2023-12-02,2024-08-29
CBRE_00189,Retail at Miami - 189,3759 Commerce Blvd,Miami,FL,41368,Miami,Miami_Zone_4,Retail,C,57492,52892,2,1984,40,2016.0,171,1.98,18045686.06,313.88,1082741.16,18.83,0.06,33.15,29.83,1905627.74,1791760.87,0.959,55160,2332,0.052,709019.7,12.33,253973.55,45698.29,129630.74,86261.64,73133.1,120322.39,3,2.1,25.2,17247,18387,16066,0.292,9088412.64,0.52,1.64,0.117,False,,34,False,3164367,227963,3.06,1254408,40488,0.3,378.99,1,0.034,0.06,72926,0.74,0.32,0.45,0.62,Newmark,2017-01-31,2024-11-05,2024-05-17
CBRE_00190,Multifamily at Chicago - 190,868 Park Way,Chicago,IL,65186,Chicago,Chicago_Zone_5,Multifamily,B,92116,84746,16,2021,3,,184,3.0,15917314.65,172.8,1058501.42,11.49,0.0665,25.74,23.17,2371046.52,2005420.28,0.863,79501,12615,0.141,946918.86,10.28,192749.38,68128.86,140570.21,189256.58,81853.89,274359.94,92,0.52,6.3,27635,864,24889,0.22,11883667.85,0.579,1.25,0.084,False,,77,True,4208476,341669,2.51,950047,30753,0.11,389.29,1,0.014,0.0665,20352,0.28,0.35,0.55,0.54,Cushman & Wakefield,2020-03-30,2023-12-19,2024-03-20
CBRE_00191,Office at Miami - 191,7256 Park St,Miami,FL,66494,Miami,Miami_Zone_1,Office,B,65602,60353,20,1997,27,2004.0,130,2.97,25356974.8,386.53,1648203.36,25.12,0.065,47.22,42.5,3097540.65,2545676.72,0.839,55014,10587,0.142,897473.36,13.68,220087.95,47781.91,222270.68,98659.52,103905.17,204768.13,5,1.62,19.4,19680,11003,17768,0.086,13104742.16,0.616,1.85,0.105,False,,48,False,4087477,196019,2.24,669438,25055,0.11,445.56,1,0.045,0.065,71060,0.48,0.35,0.48,0.64,Newmark,2022-06-17,2024-12-06,2023-08-22
CBRE_00192,Industrial at Austin - 192,5329 Market Blvd,Austin,TX,33772,Austin,Austin_Zone_2,Industrial,A,108047,99403,2,1992,32,2012.0,324,2.0,608223.2,5.63,33452.28,0.31,0.055,12.77,11.5,1380043.64,1237975.83,0.915,98902,9145,0.081,1204523.56,11.15,346488.38,52654.06,201602.09,124422.63,50529.63,428826.78,3,1.56,18.7,32414,32967,15942,0.101,320025.86,0.706,1.33,0.096,False,,61,False,3504234,302566,2.3,1896612,73579,0.26,623.01,1,0.042,0.055,12770,0.48,0.37,0.44,0.54,JLL,2021-08-25,2024-06-16,2023-06-12
CBRE_00193,Retail at Austin - 193,9004 Main Way,Austin,TX,55468,Austin,Austin_Zone_2,Retail,A,61586,56660,1,2024,0,,244,1.98,16275736.71,264.27,1057922.89,17.18,0.065,32.36,29.13,1993150.22,1842874.2,0.943,58105,3481,0.048,784951.31,12.75,196111.41,33632.87,200852.04,89757.98,75219.35,189377.64,4,2.27,27.3,18476,14526,10368,0.654,8461707.29,0.735,1.37,0.114,True,Silver,100,True,3385965,218327,2.34,1375043,40743,0.62,393.35,1,0.038,0.065,38606,0.1,0.28,0.43,0.13,Cushman & Wakefield,2020-09-07,2024-03-20,2024-12-19
CBRE_00194,Retail at Dallas - 194,4290 Main Blvd,Dallas,TX,11883,Dallas,Dallas_Zone_3,Retail,B,37843,34816,2,2010,14,2021.0,74,3.91,2115388.89,55.9,143846.44,3.8,0.068,20.08,18.07,760007.13,713151.63,0.957,36235,1608,0.054,569305.19,15.04,178361.57,29684.71,131838.44,74406.96,29108.23,125905.29,6,4.1,49.2,9239,6039,9679,0.377,1577367.44,0.659,1.29,0.116,True,Gold,85,True,1828291,87324,3.84,808413,24183,0.57,258.73,1,0.029,0.068,40878,0.34,0.13,0.46,0.19,Cushman & Wakefield,2020-11-08,2024-02-15,2023-01-08
CBRE_00195,Industrial at Chicago - 195,6464 Park Way,Chicago,IL,63526,Chicago,Chicago_Zone_4,Industrial,B,156730,144192,1,2017,7,,312,2.99,-6484334.85,-41.37,-363122.75,-2.32,0.056,7.16,6.44,1122235.56,1030079.29,0.937,146795,9935,0.058,1393202.05,8.89,420863.47,68491.92,333785.05,128933.02,42044.05,399084.54,2,1.37,16.5,47019,73398,47470,0.208,-3600812.45,0.669,1.81,0.099,True,Silver,97,True,5743868,456500,3.79,2737765,110508,0.66,1129.3,1,0.017,0.056,74243,0.29,0.43,0.51,0.12,JLL,2021-01-18,2023-03-02,2023-05-05
CBRE_00196,Retail at Houston - 196,6751 Business Plaza,Houston,TX,81200,Houston,Houston_Zone_5,Retail,C,71364,65655,2,2017,7,,284,3.98,2577562.74,36.12,180429.39,2.53,0.07,16.27,14.64,1160930.32,1052318.1,0.925,66008,5356,0.062,871888.71,12.22,309120.96,31009.5,222925.2,115623.57,42951.76,150257.72,3,4.61,55.3,15497,22003,10416,0.256,1805177.72,0.599,1.44,0.089,True,Silver,87,True,3398953,221489,3.26,988874,54893,0.78,333.91,1,0.036,0.07,49733,0.44,0.16,0.48,0.12,Colliers,2015-05-25,2023-12-06,2023-12-20
CBRE_00197,Office at Houston - 197,6038 Commerce Way,Houston,TX,71536,Houston,Houston_Zone_2,Office,B,66432,61118,4,2012,12,2020.0,198,2.98,9705353.86,146.09,727901.54,10.96,0.075,28.87,25.99,1918201.24,1521926.58,0.81,53784,12648,0.224,794025.04,11.95,254341.88,39367.63,148773.6,114867.24,62119.45,174555.23,5,1.73,20.8,19930,10757,13078,0.347,7069002.94,0.602,1.79,0.085,True,Gold,95,True,3284841,240132,3.53,1049122,51328,0.52,507.71,1,0.036,0.075,53604,0.36,0.35,0.54,0.18,CBRE,2015-08-16,2023-09-02,2024-06-09
CBRE_00198,Office at Miami - 198,7132 Commerce Plaza,Miami,FL,72524,Miami,Miami_Zone_4,Office,C,74660,68687,6,1992,32,2015.0,222,1.98,26228497.64,351.31,1704852.35,22.84,0.065,38.9,35.01,2904025.43,2504334.68,0.88,65698,8962,0.142,799482.34,10.71,187778.44,42176.44,155289.96,145090.19,102217.74,166929.57,6,3.91,47.0,19078,10950,19169,0.047,15150740.95,0.654,1.74,0.096,False,,37,False,4722826,211360,2.81,787144,39621,0.18,510.28,1,0.029,0.065,70273,0.68,0.17,0.48,0.65,JLL,2021-02-12,2023-05-12,2024-09-26
CBRE_00199,Data Center at Austin - 199,542 Park Blvd,Austin,TX,87339,Austin,Austin_Zone_2,Data Center,C,35975,33097,3,2013,11,2019.0,140,3.89,4255735.72,118.3,274920.53,7.64,0.0646,24.76,22.29,890923.5,747679.92,0.856,30807,5168,0.153,472759.39,13.14,156488.58,28110.95,63076.19,88011.01,30517.55,106555.11,2,5.47,65.6,6578,15404,9699,0.278,2365995.52,0.585,1.99,0.101,False,,63,False,4758936,96041,2.66,370399,10113,0.13,243.94,1,0.032,0.0646,64425,0.46,0.21,0.47,0.58,Colliers,2023-01-12,2024-04-08,2024-12-12
