tenant_id,property_id,tenant_name,industry,credit_rating,lease_sqft,lease_start_date,lease_end_date,lease_term_years,base_rent_psf,annual_rent,rent_escalation_rate,security_deposit,renewal_probability,payment_history_score,tenant_improvements_cost
T_01342,CBRE_00086,Government Corp 1342,Legal,A,663,2018-05-22,2021-05-21,3,25.39609492888625,16041,0.032,32763,0.79,0.92,19499
T_01343,CBRE_00086,Retail Corp 1343,Technology,A,811,2023-05-17,2026-05-16,3,25.577036609642494,18209,0.022,40063,0.63,0.94,45301
T_01344,CBRE_00086,Healthcare Corp 1344,Technology,BBB,702,2022-11-19,2027-11-18,5,25.849605769818528,16678,0.029,34688,0.84,0.99,23852
T_01345,CBRE_00086,Education Corp 1345,Technology,BB,531,2018-01-09,2023-01-08,5,23.953530105318254,12605,0.024,26234,0.89,0.89,16643
T_01346,CBRE_00086,Healthcare Corp 1346,Finance,CCC,998,2018-05-16,2023-05-15,5,24.044605105671256,23973,0.037,49266,0.71,0.89,36843
T_01347,CBRE_00086,Consulting Corp 1347,Consulting,A,799,2023-11-14,2028-11-12,5,23.42991299877992,20339,0.026,39461,0.81,0.93,22925
T_01348,CBRE_00086,Healthcare Corp 1348,Government,BBB,510,2019-05-25,2024-05-23,5,25.785016639070445,13658,0.04,25194,0.85,0.93,13082
T_01349,CBRE_00086,Technology Corp 1349,Legal,BB,588,2021-09-05,2024-09-04,3,27.057826488764675,13334,0.036,29060,0.73,0.87,23379
T_01350,CBRE_00086,Finance Corp 1350,Healthcare,AA,380,2018-01-25,2025-01-23,7,23.683232534882386,9509,0.032,18784,0.79,1.0,7795
T_01351,CBRE_00086,Technology Corp 1351,Government,A,657,2021-12-12,2026-12-11,5,25.465178083469393,16361,0.028,32459,0.84,0.91,34743
T_01352,CBRE_00086,Legal Corp 1352,Retail,AA,818,2018-10-17,2023-10-16,5,24.706710439981695,19022,0.039,40412,0.76,1.0,17890
T_01353,CBRE_00086,Manufacturing Corp 1353,Consulting,BB,418,2020-04-16,2025-04-15,5,22.760631645607287,9677,0.033,20626,0.74,0.96,10441
T_01354,CBRE_00086,Government Corp 1354,Retail,BB,460,2022-01-02,2027-01-01,5,24.134046070119275,11735,0.034,22728,0.83,0.94,24038
T_01355,CBRE_00086,Government Corp 1355,Technology,A,770,2022-03-14,2027-03-13,5,23.749041416755485,18370,0.022,38030,0.84,0.94,33571
T_01356,CBRE_00086,Retail Corp 1356,Finance,B,651,2023-01-22,2028-01-21,5,23.233705901402214,14851,0.034,32160,0.73,0.9,30513
T_01357,CBRE_00086,Healthcare Corp 1357,Technology,BB,555,2019-11-15,2022-11-14,3,23.76357362536587,13793,0.02,27394,0.88,0.94,15361
T_01358,CBRE_00087,Consulting Corp 1358,Manufacturing,AA,18865,2021-12-24,2024-12-23,3,31.700810152285236,562877,0.025,1136428,0.92,0.91,787420
T_01359,CBRE_00087,Finance Corp 1359,Education,AAA,12937,2018-12-26,2023-12-25,5,28.376449980672,355529,0.031,779355,0.83,0.87,431083
T_01360,CBRE_00087,Government Corp 1360,Healthcare,AAA,7907,2018-07-20,2023-07-19,5,30.690148971590432,245691,0.025,476294,0.86,0.91,256715
T_01361,CBRE_00087,Legal Corp 1361,Consulting,CCC,13875,2021-03-03,2024-03-02,3,29.442599021341234,430264,0.034,835816,0.75,0.93,410572
T_01362,CBRE_00087,Manufacturing Corp 1362,Technology,B,9203,2023-09-14,2028-09-12,5,29.31988649638569,251663,0.038,554366,0.66,0.95,505483
T_01363,CBRE_00087,Finance Corp 1363,Legal,A,7719,2023-06-08,2033-06-05,10,30.56491153094661,235056,0.031,465008,0.85,0.91,363488
T_01364,CBRE_00087,Manufacturing Corp 1364,Government,BBB,12277,2020-11-04,2030-11-02,10,30.290423367784637,352299,0.04,739542,0.62,0.9,391720
T_01365,CBRE_00087,Legal Corp 1365,Technology,B,8447,2019-04-14,2024-04-12,5,29.658193302659136,272474,0.03,508843,0.71,0.92,312328
T_01366,CBRE_00088,Legal Corp 1366,Government,A,35147,2020-07-07,2023-07-07,3,78.67205706465339,2929989,0.028,5717714,0.85,1.0,1233099
T_01367,CBRE_00088,Finance Corp 1367,Education,A,662,2023-12-17,2028-12-15,5,77.72408492432278,56901,0.028,107692,0.6,0.86,24873
T_01368,CBRE_00088,Legal Corp 1368,Government,BBB,385,2019-10-15,2024-10-13,5,82.93781191791338,33138,0.023,62661,0.66,0.87,22138
T_01369,CBRE_00088,Manufacturing Corp 1369,Consulting,B,741,2023-11-16,2026-11-15,3,88.80227367716758,57388,0.026,120518,0.73,0.93,35040
T_01370,CBRE_00088,Retail Corp 1370,Healthcare,AAA,691,2022-11-08,2027-11-07,5,80.13348500801155,56220,0.038,112363,0.77,0.87,21806
T_01371,CBRE_00088,Technology Corp 1371,Education,CCC,806,2023-03-08,2026-03-07,3,73.296036399613,61006,0.037,131135,0.64,0.86,20033
T_01372,CBRE_00088,Education Corp 1372,Finance,AA,821,2023-11-28,2028-11-26,5,76.19571304599735,67268,0.034,133529,0.83,0.94,48798
T_01373,CBRE_00088,Consulting Corp 1373,Government,A,480,2019-12-28,2026-12-26,7,78.14908302589755,37034,0.035,78090,0.65,0.88,26477
T_01374,CBRE_00088,Consulting Corp 1374,Legal,AA,829,2022-11-22,2029-11-20,7,79.98550757141638,70530,0.025,134904,0.71,0.95,22811
T_01375,CBRE_00088,Retail Corp 1375,Technology,BB,998,2020-08-29,2023-08-29,3,85.06992433692709,86639,0.03,162413,0.94,0.99,41985
T_01376,CBRE_00088,Legal Corp 1376,Finance,B,650,2021-06-02,2026-06-01,5,82.87296821342457,58067,0.037,105713,0.93,0.9,16878
T_01377,CBRE_00088,Legal Corp 1377,Manufacturing,A,892,2022-07-31,2032-07-28,10,89.11828081184287,77951,0.022,145083,0.74,0.99,20623
T_01378,CBRE_00088,Retail Corp 1378,Technology,B,656,2018-08-06,2025-08-04,7,81.33231800463828,51618,0.033,106699,0.92,0.88,23709
T_01379,CBRE_00088,Healthcare Corp 1379,Consulting,BBB,451,2020-06-24,2030-06-22,10,82.42925018906381,39539,0.026,73420,0.84,0.96,14993
T_01380,CBRE_00088,Non-Profit Corp 1380,Finance,CCC,457,2022-10-16,2025-10-15,3,81.37502530823656,39810,0.024,74321,0.93,0.97,23915
T_01381,CBRE_00088,Manufacturing Corp 1381,Legal,BBB,612,2021-04-20,2028-04-18,7,88.2074637156163,46829,0.022,99539,0.82,0.96,21356
T_01382,CBRE_00088,Technology Corp 1382,Technology,BB,353,2018-10-09,2023-10-08,5,86.461298603355,26358,0.032,57466,0.77,0.99,11256
T_01383,CBRE_00088,Non-Profit Corp 1383,Government,A,486,2023-04-11,2028-04-09,5,82.44371475043297,40409,0.028,78981,0.94,0.87,17311
T_01384,CBRE_00088,Non-Profit Corp 1384,Healthcare,AA,640,2022-01-29,2027-01-28,5,88.61879121040569,51169,0.027,104085,0.76,0.88,15361
T_01385,CBRE_00088,Retail Corp 1385,Finance,BB,446,2020-10-21,2023-10-21,3,81.91584417824144,35495,0.036,72557,0.8,0.95,10031
T_01386,CBRE_00088,Legal Corp 1386,Healthcare,BB,747,2023-06-19,2026-06-18,3,75.83113011702167,58626,0.03,121479,0.81,0.93,17984
T_01387,CBRE_00088,Government Corp 1387,Finance,BB,634,2023-09-10,2028-09-08,5,76.96509441377653,48420,0.026,103109,0.84,0.89,25398
T_01388,CBRE_00088,Non-Profit Corp 1388,Retail,A,436,2021-03-07,2026-03-06,5,85.42566511733986,33122,0.03,70979,0.84,0.88,10053
T_01389,CBRE_00088,Technology Corp 1389,Technology,BB,731,2020-04-28,2025-04-27,5,78.56331255252509,59338,0.039,118953,0.76,1.0,19216
T_01390,CBRE_00088,Retail Corp 1390,Healthcare,A,831,2020-03-28,2025-03-27,5,87.56076503537896,61969,0.027,135245,0.71,0.99,20555
T_01391,CBRE_00088,Education Corp 1391,Finance,BBB,956,2022-07-21,2025-07-20,3,86.95624380315174,75977,0.038,155518,0.69,0.95,47252
T_01392,CBRE_00088,Healthcare Corp 1392,Government,AAA,532,2019-02-02,2024-02-01,5,87.85946241824264,47219,0.035,86584,0.85,0.89,12219
T_01393,CBRE_00088,Legal Corp 1393,Retail,BB,895,2021-01-03,2026-01-02,5,78.80405417483661,78618,0.038,145668,0.65,0.92,18828
T_01394,CBRE_00088,Education Corp 1394,Retail,BBB,538,2022-03-14,2029-03-12,7,79.78807998475953,43665,0.031,87468,0.68,0.91,17042
T_01395,CBRE_00088,Government Corp 1395,Legal,AAA,611,2023-12-07,2026-12-06,3,83.65837582650202,48077,0.03,99389,0.65,1.0,15395
T_01396,CBRE_00088,Technology Corp 1396,Manufacturing,BB,650,2020-01-25,2025-01-23,5,77.27152692202678,49044,0.026,105697,0.72,0.91,22687
T_01397,CBRE_00088,Retail Corp 1397,Healthcare,A,627,2022-11-20,2027-11-19,5,74.05488937828544,48718,0.029,101931,0.64,0.99,28975
T_01398,CBRE_00088,Consulting Corp 1398,Technology,BBB,438,2018-05-30,2021-05-29,3,89.2489014833751,36547,0.027,71188,0.61,0.92,12366
T_01399,CBRE_00088,Government Corp 1399,Government,AA,789,2021-09-30,2024-09-29,3,85.48865231372017,65298,0.037,128401,0.69,0.95,19533
T_01400,CBRE_00088,Education Corp 1400,Consulting,AA,545,2019-09-29,2029-09-26,10,84.6139685787838,43101,0.027,88581,0.82,0.97,16876
T_01401,CBRE_00088,Education Corp 1401,Government,BBB,829,2021-03-14,2026-03-13,5,73.49969243314776,60735,0.031,134845,0.78,0.86,32891
T_01402,CBRE_00088,Legal Corp 1402,Non-Profit,BB,865,2018-09-22,2023-09-21,5,76.00156155871322,69743,0.023,140682,0.78,0.94,21504
T_01403,CBRE_00088,Healthcare Corp 1403,Education,A,396,2020-08-02,2023-08-02,3,84.6350174525559,30572,0.028,64384,0.93,0.97,11960
T_01404,CBRE_00088,Retail Corp 1404,Retail,BBB,755,2023-11-13,2028-11-11,5,87.65925926885117,55922,0.033,122787,0.75,0.99,44095
T_01405,CBRE_00088,Government Corp 1405,Consulting,BBB,461,2018-11-23,2023-11-22,5,81.42295153654017,39319,0.025,74981,0.67,0.96,18830
T_01406,CBRE_00088,Non-Profit Corp 1406,Education,AA,505,2021-08-23,2026-08-22,5,74.6041374268181,39245,0.035,82073,0.69,0.97,26631
T_01407,CBRE_00088,Healthcare Corp 1407,Finance,AA,658,2022-11-07,2027-11-06,5,86.2662791004948,56824,0.028,107073,0.69,0.87,35575
T_01408,CBRE_00088,Education Corp 1408,Healthcare,A,947,2020-02-15,2023-02-14,3,79.83544221396009,75064,0.034,154102,0.69,0.86,21046
T_01409,CBRE_00088,Government Corp 1409,Consulting,B,352,2019-10-20,2022-10-19,3,77.89912946010983,27635,0.024,57201,0.69,0.86,11178
T_01410,CBRE_00088,Consulting Corp 1410,Education,BB,935,2023-01-01,2029-12-30,7,84.1107101291714,68912,0.024,152102,0.94,0.92,47923
T_01411,CBRE_00088,Retail Corp 1411,Government,AA,612,2022-12-01,2025-11-30,3,77.70128648049311,47797,0.028,99490,0.74,0.97,15690
T_01412,CBRE_00088,Technology Corp 1412,Education,BB,452,2020-09-08,2030-09-06,10,84.12375231132387,33315,0.039,73582,0.87,0.96,25545
T_01413,CBRE_00088,Manufacturing Corp 1413,Healthcare,BB,741,2018-04-14,2023-04-13,5,85.71169935553536,61629,0.024,120615,0.89,0.95,21390
T_01414,CBRE_00088,Technology Corp 1414,Non-Profit,AA,674,2018-04-17,2023-04-16,5,73.55848554275205,51393,0.024,109706,0.9,0.87,36757
T_01415,CBRE_00088,Retail Corp 1415,Non-Profit,BBB,403,2023-02-28,2026-02-27,3,82.2628546051267,35056,0.034,65637,0.91,0.98,14657
T_01416,CBRE_00088,Legal Corp 1416,Retail,A,438,2021-07-15,2024-07-14,3,82.37826898887974,32887,0.024,71311,0.84,0.86,21798
T_01417,CBRE_00088,Finance Corp 1417,Education,AA,416,2023-03-07,2026-03-06,3,87.27026250504966,33826,0.025,67608,0.86,0.98,19775
T_01418,CBRE_00088,Manufacturing Corp 1418,Legal,B,888,2020-06-14,2023-06-14,3,83.20858882192306,68423,0.03,144530,0.84,0.88,41042
T_01419,CBRE_00088,Education Corp 1419,Government,A,373,2022-05-21,2025-05-20,3,87.50708964755029,31383,0.03,60651,0.67,0.9,16021
T_01420,CBRE_00088,Education Corp 1420,Healthcare,CCC,451,2021-02-07,2028-02-06,7,88.38038707805622,37374,0.021,73311,0.82,0.86,11515
T_01421,CBRE_00088,Non-Profit Corp 1421,Consulting,A,475,2023-05-08,2026-05-07,3,78.30848111582907,39412,0.032,77342,0.92,0.97,25803
T_01422,CBRE_00088,Retail Corp 1422,Manufacturing,BBB,957,2023-06-09,2028-06-07,5,81.38954800970488,70875,0.035,155639,0.78,0.88,45185
T_01423,CBRE_00088,Retail Corp 1423,Finance,AAA,822,2020-07-04,2027-07-03,7,75.30477723439155,71468,0.035,133694,0.75,0.98,27990
T_01424,CBRE_00088,Finance Corp 1424,Education,A,780,2018-11-23,2028-11-20,10,76.02971194821717,63164,0.022,126845,0.91,0.87,34824
T_01425,CBRE_00088,Finance Corp 1425,Technology,A,577,2020-10-08,2025-10-07,5,73.59854153205191,48159,0.036,93948,0.91,0.92,32979
T_01426,CBRE_00088,Healthcare Corp 1426,Healthcare,CCC,483,2020-04-05,2023-04-05,3,86.50900552426124,35454,0.025,78580,0.67,0.87,23136
T_01427,CBRE_00088,Technology Corp 1427,Legal,A,734,2023-12-01,2026-11-30,3,78.99905186553208,63082,0.04,119349,0.66,0.9,22895
T_01428,CBRE_00088,Finance Corp 1428,Government,BB,374,2022-04-29,2032-04-26,10,75.93247312228686,29618,0.026,60866,0.65,0.94,15823
T_01429,CBRE_00088,Legal Corp 1429,Finance,AA,637,2018-02-13,2028-02-11,10,83.0382248526471,54650,0.022,103704,0.64,0.9,19733
T_01430,CBRE_00088,Technology Corp 1430,Non-Profit,BBB,480,2020-08-11,2023-08-11,3,84.40042731910593,40646,0.031,78121,0.93,0.98,27999
T_01431,CBRE_00088,Manufacturing Corp 1431,Government,B,611,2022-01-03,2027-01-02,5,83.40261225049242,54454,0.025,99431,0.92,0.9,27430
T_01432,CBRE_00088,Education Corp 1432,Non-Profit,BB,464,2022-12-09,2027-12-08,5,78.24930531425612,39142,0.029,75458,0.9,0.91,17965
T_01433,CBRE_00088,Non-Profit Corp 1433,Consulting,A,641,2020-11-01,2030-10-30,10,80.93375388959747,54313,0.038,104330,0.77,0.87,22284
T_01434,CBRE_00088,Technology Corp 1434,Retail,BB,722,2021-01-26,2031-01-24,10,73.60998710416827,57211,0.025,117505,0.94,0.89,41702
T_01435,CBRE_00088,Legal Corp 1435,Non-Profit,BB,989,2023-10-08,2026-10-07,3,88.9838832112468,86211,0.031,160817,0.88,0.99,28313
T_01436,CBRE_00088,Finance Corp 1436,Technology,BBB,889,2018-07-05,2023-07-04,5,77.96104528745455,68989,0.03,144679,0.77,0.9,27169
T_01437,CBRE_00088,Legal Corp 1437,Government,BB,1000,2018-02-07,2025-02-05,7,82.62688666280648,83732,0.021,162695,0.73,0.89,26003
T_01438,CBRE_00088,Finance Corp 1438,Government,CCC,612,2018-03-24,2025-03-22,7,88.56143482728535,51468,0.029,99527,0.62,0.94,17392
T_01439,CBRE_00088,Technology Corp 1439,Retail,BBB,928,2020-02-19,2025-02-17,5,79.30607436646808,74481,0.02,151042,0.63,0.93,24144
T_01440,CBRE_00088,Education Corp 1440,Manufacturing,A,879,2019-07-14,2022-07-13,3,79.01527400817437,64881,0.023,143057,0.71,0.9,45741
T_01441,CBRE_00088,Retail Corp 1441,Technology,BBB,924,2019-02-20,2029-02-17,10,86.6833287212075,75748,0.031,150272,0.91,0.93,35907
T_01442,CBRE_00088,Non-Profit Corp 1442,Consulting,A,762,2018-05-19,2023-05-18,5,74.41954333443128,61852,0.023,123975,0.86,0.96,40910
T_01443,CBRE_00088,Education Corp 1443,Technology,BBB,603,2021-10-01,2028-09-29,7,80.39810475589466,45451,0.028,98175,0.89,0.94,14266
T_01444,CBRE_00088,Finance Corp 1444,Consulting,A,572,2019-10-18,2024-10-16,5,88.06591913121285,45027,0.035,93108,0.65,0.87,24297
T_01445,CBRE_00088,Finance Corp 1445,Legal,BBB,509,2022-12-29,2027-12-28,5,73.31653987892925,38348,0.032,82765,0.77,0.9,28963
T_01446,CBRE_00088,Education Corp 1446,Finance,BB,572,2022-06-09,2025-06-08,3,87.94802067647399,43571,0.037,93131,0.64,0.94,19221
T_01447,CBRE_00088,Finance Corp 1447,Legal,BB,668,2021-09-08,2026-09-07,5,85.76509228014994,58420,0.028,108707,0.88,0.89,31015
T_01448,CBRE_00088,Education Corp 1448,Manufacturing,A,414,2023-03-23,2030-03-21,7,84.74661747239418,33177,0.022,67426,0.86,0.96,12781
T_01449,CBRE_00088,Legal Corp 1449,Legal,AA,974,2022-06-09,2027-06-08,5,89.3786176833464,75793,0.034,158415,0.68,0.98,34579
T_01450,CBRE_00088,Education Corp 1450,Legal,BBB,963,2023-06-28,2026-06-27,3,81.74325014530605,72402,0.025,156721,0.87,0.86,38131
T_01451,CBRE_00088,Non-Profit Corp 1451,Healthcare,CCC,709,2023-11-26,2028-11-24,5,80.78607515144888,59689,0.03,115273,0.69,0.87,38521
T_01452,CBRE_00088,Education Corp 1452,Education,BBB,449,2021-08-03,2031-08-01,10,81.40385765602238,39462,0.022,73014,0.76,0.91,14270
T_01453,CBRE_00088,Manufacturing Corp 1453,Finance,AA,1028,2020-01-08,2025-01-06,5,85.59562260369873,83850,0.031,167159,0.83,0.93,41993
T_01454,CBRE_00088,Non-Profit Corp 1454,Retail,BBB,687,2019-12-03,2026-12-01,7,73.25306850530492,57169,0.039,111831,0.69,0.97,26273
T_01455,CBRE_00088,Government Corp 1455,Manufacturing,B,786,2018-01-12,2025-01-10,7,73.36087101635772,59935,0.028,127867,0.9,0.98,21541
T_01456,CBRE_00088,Finance Corp 1456,Healthcare,BBB,442,2018-01-06,2025-01-04,7,86.63381064683716,34162,0.035,71849,0.67,0.93,16492
T_01457,CBRE_00088,Healthcare Corp 1457,Education,BB,727,2019-02-18,2022-02-17,3,89.04052470691636,55544,0.036,118189,0.62,0.87,29500
T_01458,CBRE_00088,Manufacturing Corp 1458,Education,AA,1031,2018-05-24,2023-05-23,5,78.13531300808596,79367,0.024,167763,0.82,0.91,27685
T_01459,CBRE_00088,Retail Corp 1459,Healthcare,AA,954,2021-10-04,2028-10-02,7,79.34443931712948,76777,0.022,155230,0.63,0.88,28284
T_01460,CBRE_00088,Education Corp 1460,Non-Profit,BBB,1008,2019-04-26,2026-04-24,7,85.73086821105818,89337,0.032,164010,0.65,0.87,43709
T_01461,CBRE_00088,Government Corp 1461,Retail,BBB,573,2023-04-28,2028-04-26,5,81.09744094722919,44513,0.026,93241,0.91,0.95,11496
T_01462,CBRE_00088,Retail Corp 1462,Education,BB,569,2018-08-25,2025-08-23,7,80.75687114868875,50423,0.037,92503,0.9,0.9,21175
T_01463,CBRE_00088,Retail Corp 1463,Retail,BBB,632,2021-03-02,2026-03-01,5,77.98926576657675,54867,0.031,102806,0.77,1.0,19805
T_01464,CBRE_00088,Manufacturing Corp 1464,Manufacturing,A,707,2019-12-09,2024-12-07,5,88.5352506718477,52034,0.027,115007,0.61,0.87,19231
T_01465,CBRE_00088,Retail Corp 1465,Non-Profit,BB,901,2020-06-30,2027-06-29,7,78.09085954890588,80157,0.037,146589,0.7,0.95,43894
T_01466,CBRE_00088,Legal Corp 1466,Non-Profit,BBB,641,2023-05-10,2028-05-08,5,81.5637364472198,47088,0.028,104206,0.82,0.93,35156
T_01467,CBRE_00088,Education Corp 1467,Legal,AA,618,2020-12-22,2023-12-22,3,77.27674690193057,48877,0.034,100527,0.71,0.98,19764
T_01468,CBRE_00088,Manufacturing Corp 1468,Education,CCC,438,2020-07-08,2025-07-07,5,89.4616457590912,38855,0.034,71255,0.86,0.96,23873
T_01469,CBRE_00088,Consulting Corp 1469,Retail,CCC,998,2021-06-25,2028-06-23,7,83.75239031233599,77576,0.025,162413,0.93,0.9,50645
T_01470,CBRE_00088,Government Corp 1470,Government,A,786,2018-05-09,2025-05-07,7,79.70358560786993,61275,0.023,127859,0.8,0.91,30251
T_01471,CBRE_00088,Manufacturing Corp 1471,Technology,A,479,2021-03-31,2026-03-30,5,77.30804065544464,38413,0.029,77847,0.79,1.0,26887
T_01472,CBRE_00088,Technology Corp 1472,Consulting,B,763,2020-10-12,2023-10-12,3,84.15119370636256,65677,0.029,124109,0.9,0.98,26147
T_01473,CBRE_00088,Non-Profit Corp 1473,Technology,B,603,2018-02-20,2021-02-19,3,80.25004280432434,45779,0.035,98095,0.68,0.87,25636
T_01474,CBRE_00088,Education Corp 1474,Healthcare,AA,806,2022-03-15,2027-03-14,5,80.94986144029866,63655,0.039,131057,0.62,0.89,46463
T_01475,CBRE_00088,Consulting Corp 1475,Technology,BBB,1020,2018-04-30,2023-04-29,5,81.43184247473776,91225,0.028,165961,0.91,0.88,34164
T_01476,CBRE_00088,Consulting Corp 1476,Legal,BB,444,2020-02-03,2027-02-01,7,80.36853545349524,38831,0.023,72198,0.69,0.92,9965
T_01477,CBRE_00088,Legal Corp 1477,Retail,CCC,410,2023-10-31,2026-10-30,3,85.9479165374386,35719,0.038,66640,0.83,0.88,20622
T_01478,CBRE_00088,Technology Corp 1478,Consulting,BBB,355,2023-08-07,2030-08-05,7,74.7763916130675,31255,0.033,57682,0.69,0.94,12836
T_01479,CBRE_00088,Education Corp 1479,Education,BB,781,2022-07-17,2027-07-16,5,83.19009043696877,58171,0.021,127013,0.71,0.91,24210
T_01480,CBRE_00088,Education Corp 1480,Non-Profit,AA,792,2023-08-05,2028-08-03,5,89.11360923298021,58122,0.027,128815,0.71,0.95,17622
T_01481,CBRE_00088,Non-Profit Corp 1481,Healthcare,BBB,901,2023-01-22,2030-01-20,7,84.93806500637398,77844,0.03,146621,0.69,0.87,23812
T_01482,CBRE_00088,Finance Corp 1482,Technology,BBB,940,2018-04-08,2021-04-07,3,82.20085949545528,73011,0.027,152921,0.67,0.92,56115
T_01483,CBRE_00088,Government Corp 1483,Retail,AAA,593,2018-03-15,2025-03-13,7,78.23634366084976,51830,0.031,96513,0.64,0.89,18590
T_01484,CBRE_00088,Healthcare Corp 1484,Healthcare,A,944,2021-04-07,2024-04-06,3,86.24253315232046,80167,0.032,153619,0.82,0.86,51225
T_01485,CBRE_00088,Consulting Corp 1485,Retail,BBB,873,2020-11-16,2023-11-16,3,86.64478591178764,67736,0.026,142066,0.91,0.95,45331
T_01486,CBRE_00088,Non-Profit Corp 1486,Legal,BB,543,2018-12-26,2021-12-25,3,79.34203166147581,41526,0.038,88289,0.86,0.9,17023
T_01487,CBRE_00088,Legal Corp 1487,Consulting,B,850,2018-04-24,2021-04-23,3,85.06175951635748,72868,0.021,138274,0.67,0.99,21217
T_01488,CBRE_00088,Consulting Corp 1488,Finance,A,778,2018-02-21,2023-02-20,5,83.71093113839126,68196,0.023,126547,0.76,0.91,25633
T_01489,CBRE_00088,Non-Profit Corp 1489,Manufacturing,BB,674,2022-03-06,2025-03-05,3,83.21214096669223,60249,0.022,109653,0.88,0.99,38073
T_01490,CBRE_00088,Non-Profit Corp 1490,Legal,AA,729,2023-09-29,2028-09-27,5,86.27391028871236,57040,0.035,118648,0.83,0.89,20782
T_01491,CBRE_00088,Finance Corp 1491,Retail,BB,434,2018-03-24,2021-03-23,3,81.95227907598768,37365,0.023,70581,0.89,0.99,14794
T_01492,CBRE_00088,Government Corp 1492,Healthcare,AA,539,2018-05-14,2021-05-13,3,83.85079194325591,43733,0.035,87702,0.75,0.87,29587
T_01493,CBRE_00088,Government Corp 1493,Non-Profit,CCC,401,2018-09-02,2021-09-01,3,79.9874755546229,32615,0.035,65209,0.82,0.98,15816
T_01494,CBRE_00088,Finance Corp 1494,Non-Profit,BBB,1012,2021-07-04,2028-07-02,7,86.64547402793887,90453,0.033,164695,0.79,0.9,28132
T_01495,CBRE_00088,Consulting Corp 1495,Technology,BBB,795,2020-05-19,2023-05-19,3,85.50140124006094,60354,0.021,129397,0.89,0.94,21526
T_01496,CBRE_00088,Non-Profit Corp 1496,Manufacturing,B,898,2023-01-27,2026-01-26,3,74.58973788595154,68013,0.026,146138,0.92,0.93,31375
T_01497,CBRE_00088,Finance Corp 1497,Technology,BB,621,2023-05-23,2026-05-22,3,83.51795118848761,47572,0.023,100984,0.65,0.99,29635
T_01498,CBRE_00088,Retail Corp 1498,Retail,CCC,746,2021-03-07,2024-03-06,3,85.48973032138336,62189,0.032,121428,0.78,0.89,21688
T_01499,CBRE_00088,Manufacturing Corp 1499,Manufacturing,BBB,722,2020-12-24,2023-12-24,3,88.16950240028419,63570,0.02,117413,0.64,0.94,38930
T_01500,CBRE_00088,Finance Corp 1500,Legal,A,1000,2019-05-18,2024-05-16,5,74.38740613868976,73993,0.032,162711,0.61,0.96,48508
T_01501,CBRE_00088,Non-Profit Corp 1501,Technology,A,399,2023-01-24,2033-01-21,10,83.35146278976941,31017,0.028,64842,0.79,0.94,20255
T_01502,CBRE_00088,Manufacturing Corp 1502,Technology,BBB,888,2023-05-26,2026-05-25,3,80.97527606124001,68139,0.02,144502,0.71,0.89,34923
T_01503,CBRE_00088,Consulting Corp 1503,Education,A,868,2020-08-16,2030-08-14,10,76.80044781223071,72043,0.038,141137,0.84,0.95,45332
T_01504,CBRE_00088,Technology Corp 1504,Retail,AAA,804,2022-02-10,2029-02-08,7,87.61331350629222,61648,0.038,130742,0.69,0.92,46095
